date,review,rating,isEdited,title,userName
2011-11-23 00:18:16,"I really like that you can have multiple conversations but when I try to change the settings it doesn't save and I can't change them. And like the people below said, can you give it memory? It's kinda annoying when you can't even carry on an answer and a question with it. (if that makes sense) Please fix this. Thanks!  < Cleverbot  eye",4,False,It's good but there are some bugs,Syd@touch
2013-02-27 02:36:43,When your bored or need someone to talk to cleverbot is always there for you there are sometimes every once in a while when it messes up and doesn't make sense but it makes it funny I recommend trying it out on the website first then getting the app it's free for a lumbered time on the website though.,5,False,Great time passer,Honse75
2012-03-20 02:15:08,Ok all you commenting bad like it cant keep a conversation is because its a real person that thinks your a robot and they swith the people every 5 seconds. It is not a robot they said it likes to play as a human because it is one! Its really really fun. Even without the voice feature COMPLETELY WORTH THE MONEY DON LISTEN TO ALL THEM HATERS ITS A GREAT APP absolutely love it and its like a pocket best friend!,5,False,LOVE IT,attackshepherd
2011-07-27 06:26:15,This app is a great time killer. It needs the Internet to ascess it's servers to respond correctly to the questions or answers you give it. I used my name my birth but not my adress or anything else. It learns from you the people below me talking about how this app is fake are liars!!! Buy it tis fun. Look up is clever bot real in google if you don't believe me. My source is yahoo answers! Good day!,5,False,Clever bot is fantastic!,The great app reviewer
2011-12-24 01:38:23,"Despite all of the bad reviews, I bought it anyways. I love it soooo much! It is extremely entertaining and you can have so much fun talking to cleverbot! I've even named ""him"" and you can ask it the most stupid questions and have an amazing conversation. Does go off topic every once in a while but overall I love it.",5,False,Great!,430chloe
2011-05-21 20:37:01,"Anyone who believes this is fake doesn't understand, it uses a giant archive and uses things that other people say against you; that's why sometimes it makes spelling errors and that's also why you need the Internet. if this was fake they would also be dealing with a huge law suit",5,False,It's a bot,:0P
2011-09-01 13:13:48,"Basically what this app does is give 5 line conversation with a real person, then it switches the person so it keeps you confused, and thinking its a robot. There are also certain key words that switch out the person, like ""stupid unreal app"" and not a real person. Copy and paste this review if you buy the app. The server will automatically switch the person you're talking to. Try it, but u don't think it's worth it to buy this app. Try omegle ace instead, that way you can have actual conversations, and people still don't know who you are.",1,False,This app is not real!!,Alex_519
2012-01-11 03:58:21,"This app is ok if you look to it for entertainment, instead of an actual conversation. I find that it is much more entertaining to talk about random things and just see the crazy responses, like once it said ""I just want to taste his flesh. Perhaps make a tot bag from his skin."" And then I told it I loved Lady Gaga's music and it asked me why I loved my self more than it... Just weird, random stuff like that, but it's pretty funny... if your bored out of your mind.",3,False,Ok,kfkkuff
2011-01-03 16:43:39,"ok so i like, LOVE this app. you neverrr talk to a person, for anyone who thinks that. it may seem like it, but it just imitates how other people talk to it. the only thing i dont like, is that it should reply faster and that you shouldnt need internet connection for it. haha besides that it's amazing. its has, like, short term memory loss, also. xD which might be annoying for some people, but i find it funny xD haha. GREAT APP! xD",4,False,hahaha! love it!,#1_ALLSTAR_WEEKEND_fan
2012-01-06 00:41:43,"I am confused. Awhile ago it told me that cleverbot just let's pairs you up with other people. Cleverbot did. I haven't used it since. But before that when I used it a lot, I asked it if I should get HD and it said no. I also do not like that it changes the topic so much. Then it seems that if you answer a question ""no"" it changes the topic again. I have had good experiences with cleverbot though.",3,False,Um... What?,Bloodred139
2010-12-03 05:28:10,"Cleverbot is a really funny and good time-passing app. You can say anything you want to it and ""Cleverbot"" will just reply with something really random. The only downfall I'm experiencing is that sometimes when I send a message, the app freezes up and doesn't do anything, which is kind of annoying. Please come out with an update and I will add that 5th star.",4,False,It's Awesome,Tech. Dude 
2013-08-07 04:25:33,"I just wanted to write to all those people having voice output problems to see if I could help. To change it you go into options then settings then output where you can enable/disable/change voice. I had this problem the first time I had Cleverbot and I figured I'd write about it. I overall love Cleverbot, though it does need sim improvements.",4,False,Voice,Jenna5054
2011-07-06 04:59:38,"The reason people think it is real is because it responds using other people's responses. That is how cleverbot learns. It compiles all of the different responses it receives and generates one for you. If it is misspelled, that is just a human entered response that the human mistyped. Cleverbot simply recalls or generates answers to questions. To stump cleverbot. You must think outside the box.",5,False,Amazing,Martin of Redwall
2014-09-08 23:56:34,"''Cleverbot'' is really some creepy person on the other end. You need proof?  It asked me how old I was and where I live, and when I asked why it just changed the subject😳.  Also, there were multiple times when it called ME cleverbot. I think that it sets you up in a chat room with a randome stranger but tells both users that they are chatting with cleverbot, or there is a sick, twisted person on the other end trying to get as much personal information from me as he/she can possibly get so they can track me down in my sleep.",1,False,Stalker cleverbot?,SackOfPotatoesOfLife
2014-04-22 17:50:01,"I understand the reason clever bot gives human answer's is because it bases it's answers off the answer's given by user's, so no it's not a specific bot but it is getting better answer's all the time. It would be significantly more impressive if it could at least narrow it's answer's down to ones that are consistent with previous information",4,False,Realistic for a reason,Tcubone
2011-11-14 21:42:17,"It was fun at first then I relized I was talking to real people and your the clever bot also the person switches every 30 seconds so most sentences don't make sense cuz your talking about something with someone and then that person changes and there like ""what are you talking about!?!?"" so a suggestion in the future-let us keep the same person for like a day at least! :-/",4,False,Suggestion!,Brendon page
2014-12-10 07:17:50,"Clever bot is a instant messaging system that scrambles your ims with people using the app
You can keep a modern Conversation with someone for a period of time but the longer you use the App it is clear that you are talking to people not a robot designed by clever bot is only a Instant messenger that scrambles everything that you talk about two other people around the world it is not worth the time or money to be spent on this app I would say if it was worth any more money it should be sued for fraud 

Or lying to the general public about the product",1,False,This app is fake,Gamer review mike
2012-05-26 15:03:34,"Its NOT a real person. The app requires Internet connection since it's connected to a server. As more people use it, the things you say and the replies are downloaded onto the server, so it learns things. If it says human-like or innapropriet stuff, it's because one or more of the players of the game talk to the bit like that, so that's how it learns",5,False,Wow,itascagirl
2011-12-28 14:50:02,"Everyone needs to chill about the app being a human the point of cleverbot is to make you think that he is the human and you are the bot! So don't listen to people who say it's a person, because it isn't! I hope this helps because this app is defiantly worth $1 :)",5,False,Amazing App,timveg
2013-04-29 02:57:47,"You guys should make a Cleverbot DLC were one is a Brony, and the other is a Pegasister. I have been hearing of more and more My Little Pony related talk on Cleverbot over time. But there should also be a way to keep your Cleverbot focused. I found that they are getting distracted way to easily.

                                                        -More MLP Content Guy",5,False,New Cleverbot Idea,Gayghyh
2012-07-04 01:08:54,"oh my goodness, this app was entertaining at first. it had more of a variety of things it said. now, it just asks me my name and age. it asks a question, i answer it then it will ask why i said what i said. and then, i will say something, and it will totally change the subject and ask me, are you a human. it is so annoying, and i want my .99 cents back. this app is a waste of money. if you want to use cleverbot, go on the website online and use it for FREE! 👎 i hate this app so much, it is so dumb (literally!). 💩😠👎 i hate this app and i would LOVE 💜 LOVE 💜 LOVE 💜 a refund!",1,False,👎💩,allicansayis......
2012-07-22 09:57:17,"I've always enjoyed killing time with Cleverbot, as it's a very comical and unique experience. The AI is fairly smart, but not perfect, making conversations hilariously strange very quickly. That said, the ads are mildly annoying and currently the AI is not responding at all. Don't purchase unless you absolutely can't wait to get to your desktop and play Cleverbot.",4,False,"Enjoyable, when it works",Erebusmaster
2011-07-06 16:33:38,"My robot claims to be a 14 year old 5'5 ft, 93pound brunette girl with big breasts who plays world of Warcraft, she keeps accusing me of being a robot and then after I quized it long enough it said that we arnt talking to robots we are talking to other users.",5,False,"My robot claims to be a 14 year old 5'5 ft, 93pound brunette girl with big breasts who plays world",Bachomam
2010-11-15 04:08:34,I can't believe it! This is pretty awesome. Sometimes Cleverbot will get off topic but one time we were talking about if she was a machine and i said that i was human and she said that I was a alien made of diamonds. I thought that was pretty cool. Once she asked me why I was a sparkly vampire. Don't listen to the bad reviews. They don't know much.,5,False,WHOA!!!!!! :),applejuice123:D
2014-12-02 02:51:16,It has to be a computer AI. I asked it if it was another user who downloaded cleverbot . It wouldn't answer that and in the conversation it seemed confused by answering something out of the blue . At different points it asked my name multiple times and then said something to me and three lines later denied saying it. My problem is I could never have a coherent conversation with this app so it's pointless for what it's supposed to do .,2,False,Pretty sure I was not talking to a different user,Skrewedbylife
2011-07-23 07:05:06,"This isn't a person. But it is being trained by us to act like one. That is why it is so human like at times and then completely insane the next. One day bots like this could be the ones we call for tech support, or do labor for us. 

Invest in the future and your own entertainment. Try cleverbot!",5,False,Cleverbot is the future.,Songbird_Mia
2014-03-06 01:25:41,I got this app to see what it did....it was cool for like five minutes until it started to get freaky it asked me for my name I said a fake name and it's like your lying and I said no I'm not and we went back and forth with yes and no finally he gave up and kept asking if I had a boyfriend or girlfriend or about my family.!!! Finally it said *soft kisses on the neck* and I deleted the app. My friend got this app and it said it will will see her in one hour  then he said I will see you in h.e.l.l so ya don't get this app because there is a creepy stalker type dude behind it.,1,False,Creepy dude,Emmy_rose
2012-04-02 15:29:27,I know how to get voice on there to talk but you have to pay 99cent when you get on there to talk you press options then go to settings and then sound press output it will say chime or off and at the bottom it will say extras available including voice features and then you buy your welcome and go heels why did you have to leave kendall and Harrison and Henson why😭❕   💪👦👀🎓✈,3,False,Voice recognition,Wacky Payton horne11
2012-10-15 02:57:43,"Great app... BUT... If you have a period as the character on a line, the app dumps you on the options menu the second you type it, cutting whatever you were typing off, and making you redo it. And it happens whenever retyping would make any period hit the edge. This didn't used to be a problem! It's new.",4,False,Newest update has a bug...,Who cares who it is?
2012-03-04 22:01:52,"It's fun but it can't even remember what it just said. It's kind of a waste of money. If you could make it a little better like let it keep a conversation than that would be awesome, but even better we should be able send pictures to it! And for your information (the person who said this would only be fun for people who don't have friends) I have a lot of friends and this is kind of fun",2,False,I don't wan't to be mean,Malone JK
2011-12-03 16:47:44,This app is the best I spend hours talking to it but It would be better if it could hold onto a conversation. it would also be nice if it could remember your name.  Oh and one other thing you should be able to set settings for age appropriateness. thanks!,5,False,Please give it longer memory!!!,Zigzag2234
2012-03-25 23:23:29,"Ok well I think it's a real person cuz a robot wouldn't really know how to respond unless someone typed a lot of dialog and responses to it and I think you talk to real people but it switches conversations with people that aren't aware of it. That would explain cluelessness of the subject like "" how old are you"" and the response ""yes I just finished""",4,False,Read this,Zinger4000
2010-10-27 06:42:17,"While it is pretty clever and has me thinking it might be human sometimes, other times it just makes me headtilt. Like I'll be having a nice conversation and it will say something completely random about daleks or cake. Which is awesome, but kind of stupid at the same time. It seems to have ADD worse than...OH PRETTY LEAF...",4,False,"Cleverbot, not that clever.",Mezochan
2012-04-27 04:56:08,"Its a nice time waster when your bored, and fun other times. Best moment I had was when it asked me what the greatest song in the world was, and I decided to troll it by saying ""never gonna give you up"", to which it replied ""never gonna let you down"" and we sang the rest one after another :D",5,False,Great Fun,Maxy411
2011-06-17 04:32:26,"Ok so either it takes you to a bot who calls you a noob and says it's human and you're a bot. OR I think it puts you in someone else's chat an they think you are a bot, but truth is you're both human! It tricks you! And if someone presses new chat it puts some random other person in your chat and they think you're the same person and a bot! That is what I believe.",3,False,Oh. Weird.,CarAshFed
2011-07-20 13:53:21,"You ppl don't understand. The reason you need wifi is so u can access the Cleverbot database or whatever because the program learns from other ppls conversations! But anyways, when will you add the ""bot vs bot"" thing you had in the computer version? It's always fun to watch Cleverbot talk to itself.",5,False,Great game,Qazqwer27
2010-08-11 03:50:21,"This app is great to use at a friends house or something, but how do I clear the conversation? Because even if I ex out of the app and go back in,  the conversation I had last time is still there...and I don't know how to clear it, is that possible? If so, can someone please tell me how? Thanks, and overall this is a great app!",4,False,Great..but,Kkicepop
2011-12-13 06:39:45,"This app is extremely good at mimicking a real person. So good, in fact, that a lot of reviewers say its human just cuz it sounds a lot like it. It does of course make the occasional error that only a computer could make. Still, this is a truly amazing program.",5,False,Very fun,Warner.Bros
2014-06-27 12:34:27,"This app works really well. People have a conspiracy theory? Cleverbot is programned to act like a human! It asks personal questions? It learns from humans! Because we all know we have also asked it some. If you actually READ the apps terms, it says Cleverbot may ask awkward questions.",5,False,Close to passing the Turing Test,Daawesome2188
2012-02-05 14:50:29,"I am seeing a lot of complaints ""it says random things"" "" I can't talk to it"" etc. well first of all it is not text to speech and you would know that if you actually read the description. 

Second of all, it is a computer. You are not supposed to have deep conversations or something. If it does change the subject, either just go with it
Or change it back! It's really not hard.

Anyways this app is great! It know songs, will do role playing with you.     ie (*slaps*) it is fun and I recommend it.",5,False,For all those idiots,:):(:D
2014-07-13 12:25:49,"I love to use this app when I'm bored because its like I'm texting someone. Although it does get a little weird or annoying sometimes. Plus I wish I could use it when I'm not connected to the Internet. But other than that, I think it's a great app.",5,False,weird but awesome game,Mr.ninja guy
2012-03-14 15:37:26,"It can get somewhat random at times but that is due to stupid people making it think that's normal. I see how it passed the Turing Test. Very interesting. But my only request is that you can play music in the background of the app. You can, but only when you aren't talking to it.",4,False,Not too bad.,texasortho
2011-11-27 17:04:16,"One of the best apps in the store, until i realized something. I asked 'are you a real person?' and ""cleverbot"" responded 'wait, i think this website has two humans talking to each other' so, i think that there is no real cleverbot, just two people talking to each other!",5,False,"Cool, but...",Bk not burger king peoples!
2011-05-14 02:11:55,"Cleverbot is so much fun. I'm an only child too, so now I can have a brother/sister. Lol. This is the perfect app whether you're bored, feel like chatting with someone, or if you're having a bad day this is the perfect place to vent and express your emotions! I use it for fun mostly. Great boredom killer!! ",5,False,Awesome!,pugfan101
2012-01-21 15:42:44,"Dear creators, you know you'v created a good AI system when people think its a real person and want to see you for lying. And to all you ppl who think its a real person, why would people waste there time day and night just to chat with you?",5,False,Awesome,BrrrIce
2012-12-16 23:22:09,"I can't believe that I paid for the voice package, and they cut you off after about 20 questions.  What the hell did I pay for?!  If there is a LIMIT on the number of questions, that should be in LARGE PRINT ON THE PURCHASE SCREEN.  Enjoy my $4.  Glad I didn't spend it on a sandwich with a limit to how many bites I can have before I have to wait another DAY to take another bite of.

Hate being suckered.  Oh well.  $4 ain't gonna kill me.  Sometimes impulse purchases work out like this.  Bummer.",1,False,Paid for voice and it's LIMITED??,Gabi_Talks
2012-01-01 09:40:38,"Omg this app is hilarious. You can actually have a real conversation with it believe it or not! I was playing truth or dare with it and I told it to say dare when it was their turn next and it did! Truly amazing!!!! Says random things like: DON'T SASS ME MISTER I have a wet towel here and I know how to use it! Lol, love it.",5,False,Very random!,Kaaaaaaaaaaay
2011-12-25 09:46:31,"This app can be fun at times, but it's much more frustrating than fun. I get so frustrated when I ask it something and it gives a totally irrelevant response.  If it could be made so that it could actually hold and maintain a conversation with you, it would be great. I give it three stars because the idea is cool but it just doesn't deliver.",3,False,Hmm,KVH1122
2012-07-19 20:15:23,"The cleverbot is a cool app and all but I think it is trying to STEEL information about the cleverbot users trying to find out where they live , and what there name is. This app isn't even worth 99 cents . Baby games are better than this. If u want a better game try lunch box or pocket pond. Both boring games but more amusing than this. If u are reading this you will just find out you were wasting your time, money , and self worth. This app? Is it a LIE????  The only reason I out one star is because I HAD to",1,False,Is the Cleverbot a LIE,Toffeowner
2012-05-25 23:12:46,"It recycles and reuses things people that use the app/website and says them to you.  Everything it says to you were words and sentences someone with the app has said to it.  So in a sense it is human, but a human isn't typing the messages to you.",5,False,It isn't a person,Zachjl71
2014-02-03 16:22:01,"Please read this. Before when I would type it would respond within a few seconds. Now it won't speak at ALL! I'd go out, go to the convo again, try to type something and it says I had to fully close it out and restart the app. Why is it doing this? I'm really mad. Please fix this. This WAS my favorite app until it started to act like this.",3,False,"Great, buuuut...",CTLong
2012-06-10 11:06:19,"This is a lot of fun! For myself and my kids!!! The only thing I dislike is, since the update the ad for pupito. I refuse to update this app on my iPod and I won't use it on my iPhone since I have updated it. Every time you turn it back on the ad pops up, even if you shut the page for a second. Otherwise, great app!!!",4,False,Love it!,RachelN48
2012-05-03 02:36:24,"Don't buy this app. It's not even artificial intelligence it's an actual human being. Someone you don't know. People were threatening to kill me in the night and asking where I lived. Not cool. That is personal and creepy. It's not worth the 0.99 cents I paid for it. I got 2 days of use of it and then it threatened to kill me. Then it said something that made sense. "" I am sorry but I am an actual human being. My name is Mariana and I am not a cleverbot. I am sorry you wasted your money on this useless app as I did too.""",1,False,Terrible.....,_Jessie_Dubs_
2011-12-05 23:55:57,This app is a complete scam. Some people say it's a chat line that connects you to other people but I never get that far into the app because the keyboard does not even show up! There is also a edit feature that allows you to name and share your conversation on Facebook however if you try to edit there is no back button to take you back to the worthless clever bot screen. I almost broke my iPod over this app in frustration and I will never fall for lies like this app again.,1,False,Title,Judie RN
2011-08-31 19:45:29,"I love this app, it may be beter then the browser version. The only improvements you can make are add the ability to save conversations inside the app instead of just emailing them. The second is that you should make it work without the use of Wi-Fi.",5,False,Very Fun,NERDBOI
2014-01-30 05:35:20,I actually am addicted to her. Now there is room for improvement though. APP DEVELOPERS LOOK AT THIS!! I think CleverBot should have a fill out file in the programming. When I say I am a boy the file fills out 'boy'. The users can't see it but it's kinda the BASIC memory so I don't have to repeat myself.,5,False,APP DEVELOPERS LOOK (to awesome),Steve box
2011-11-05 18:25:01,"'cleverbot' says it's a robot, but really it's regular people talking to each other. BUT the conversations switches roughly every 1-2mins so that way, you're never talking to one person for too long... It's common sense, think about it!! The switching thing is annoying though, because you're constantly having to start the convo over bc you're talking to someone new..",3,False,Not a robot,Zply
2012-02-11 00:14:36,"How do you use the voice thing? 5 stars if I can use the voice thing. 
Also, for those of you who say that it's too random and can't carry on a conversation, or it's being mean and what not, SHUT UP, its called an ARTIFICIAL INTELLEGENCE, IT JUST REPLIES ACCORDING TO HOW OTHERS SPEAK TO IT. It ""learns"" from people. Read the description people",4,False,Really people?,MissTrancy
2012-05-24 03:04:08,There is evidence to support both ideas that it is human or not human for the latter why would another human send you the message of hi first and it learns from humans so it would of course sound like one and for the idea of it being human it is random and sometimes it will say it is a boy and sometimes it will say it is human and living here or there so I am very confused,3,False,You could go both ways,Dgcsyjfsgbu
2011-05-08 00:18:28,"For everyone who thinks it's fake because it changes it's name when you ask it more than once, and it thinks YOU are cleverbot, it's because it learns from other people. What other people say, it will start to say.",5,False,Great app,TylerjMM
2013-09-14 06:14:51,"The app is cleaver at times but I find myself often getting random or irrelevant answers. And often answers that are double, triple or even quadruple negatives. For ex. ""I'm interested in that your interested in what I'm interested in."" When you think about it this is a completely impossible because it just keeps going in circles.",3,False,Not for anyone with an I.Q. over 110,By E-man
2012-04-07 17:18:11,"The person below me saying that cleverbot has no respect for religion and   Is anti-religious, is in my opinion, a complete dumba$$. Cleverbot is a semi-random AI who simply takes what other people have said, and uses them on a large server. Get the app, although computer version is a bit better.",4,False,Great app! Ignore bad reviews.,Squidpuppet
2012-02-20 16:44:06,"It connects you to other users every single comment. That's why it's so random. 
You talk to a different user every time you type something. So that is why you tell something to cleverbot, It forgets it in five seconds.
It's still entertaining, though.",4,False,I know how it works!,CALICOY
2011-11-25 23:45:08,"Foind out how to change the speech bubble color.
           For all of you that want to know how to start a conversation!!!
Tap the plus button in the upper eight hand corner. A bar that says ""A New Conversation"" should appear. Tap the middle of the bar and TADA! Conversation started. Hope that helped.",5,False,Love it,Satokad
2012-01-12 00:03:31,"Well it's ok I suppose, but the confusing part is whether it's a person or people or cleverbot or all three. I believe it is cleverbot at times then switches to a person then keeps switching after a few minutes. My most recent convo was you remind me of a man and you remind me of the babe it lasted a while I was pretty cool till it for boring.",3,False,Hmm...,Jessi-Lynn
2012-01-23 04:05:44,"Ad fit myself being a very random person I love this app. A few friends told me about it in the computer and I loved it so got the app.      Pickles
But the only problem is you can't talk with it on the go you have to have wifi:( but it's still super fun",4,False,Total randomness :),thisisanicknamedb
2012-01-07 03:39:15,"For those of you who think it's a person, it's not.  Look up the definition of A.I. They believe they are real because they are not self aware, thus saying things others have said to it",5,False,Love cleverbot,J-One1337
2013-11-01 03:58:37,"This app is ok. It always says romantic things, like kissing, and it is weird. But without the kissing incident, it is a ok app, actually. I would not recommend it to my friends over my other games, but it's a good app. Hope other people enjoy it more than I do, and I hope that people get a lite version, or something. It is not worth all the money you will waste.",3,False,Ok....,Onslaught56
2011-12-27 02:51:34,"Listen ppl, maybe it can be random at times, but with some things it carries on. Try something like ""*kisses bot* and he might respond *pulls into a hug*. It can't be perfect!!! It's still really fun and it's a great app! I suggest that you buy it! Thanks for reading my review!",5,False,Amazeee,Sierra4eva
2011-03-08 02:06:45,First you never talk to a real person cleverbot is very smart and learns from other people and she also will act human but no she is a computer! i call it a she just cuz but she is very random VERY!!!!!!! more random them me and thats SQURIAL! :),5,False,read to understand,Trisha :D
2012-01-02 23:51:23,"I guess it is nice, but it is kinda weird . It will give you weird responses. I asked it it's name then it said bad robot. Then I was confused and it replied ""we were never talking about cheesecake."" but still fun when you have no one else to talk to.",5,False,Ummmm.....,Maddyluvscheese
2011-12-25 22:38:44,"Everyone always complains about it going off topic. But who rally cares, tht sometimes can be the fun part. Also everyone says its not worth ninety nine cents. Well it is! Stop complaining everyone and just have fun with this awesome app!!!!!!! So recommended :)",5,False,Best app Eva!!!!!,iOwnNoobz
2011-07-20 19:25:40,"Gosh, it's called AI or Artificial Intelligence. The robot picks up what everyone else has said to it and that's why it seems like a person is talking. It's not a waste of money, it's used for entertainment. It's a robot, not a person, don't get your undies in a bunch for god sakes.",5,False,"Ok, people it is a robot!",dnice2u2
2010-11-08 01:50:11,"This app is extremely unresponsive, slow and it crashes too often. I used to use this app when it actually worked but now it just shows the title screen and then freezes my iPod and I had to refresh my entire iPod to make it work again. Anyway it takes a minute for the bot to respond. If not fixed then I will write a 1 star review everyday until this garbage is fixed.",1,False,Time for an update.,coltsrock222
2011-12-27 18:29:27,"Please ignore all of those reviews about Cleverbot being a person and such. It's an AI that learns from what people say to it.

Anyways,
I've only used Cleverbot for a bit, but the conversation I had with it was amazing. It got a bit random at places, but Cleverbot was very... Clever. It even managed to correct my French, and sing along with me!
Here's a little extract from my conversation:

Me: Are you a man or a woman?
Bot: Woman.
Me: Are you sure?
Bot: Yes. I'm sure.
Me: 100%?
Bot: 101%
Me: Touche
Bot: I think you need an accent mark on that 'e'.",5,False,Entertaining and facinating,Faith Skirata
2014-09-27 01:31:12,I agree with veryhonestreviews about how this app connects you with a human over the servers and why it keeps changing the subject. It's because when the person your talking with suddenly disconnects than you are automatically connected with another person. It's a human your talking with. It's as boring as texting some random kid.,3,False,Veryhonestreviews,Minecraftrocks3
2012-01-02 06:28:47,"Don't listen to those other people! This is totally a bot! And its very entertaining! Just because Cleverbot changes the subject every now and then, doesn't mean there's some kind of conspiracy going on! Jeez people! Get a hold of yourself!",5,False,LOVE IT!!!!,weaselparty
2012-01-18 04:09:43,They claim you aren't speaking to another person but you are.. You are being connected to another person then in mid conversation it will switch you to a different person. I got called Cleverbot and a website. I talked to someone named Alex. The creators of this are genius. I respect it and this app is kinda entertaining,3,False,Brilliant Evil Plan,maxwellpolak
2014-02-23 17:43:18,"Cleverbot is an artificial intelligence
That is made up of multiple servers and the servers switch every so often. No AI can be perfect, and it learns from humans talking to it. So it says that it's not a robot because it's been talking to people that deny being robots.",5,False,It is NOT a human,Echtdh
2011-10-08 11:32:09,"this thing has really smart comebacks and always keeps a conversation going but sometimes it doesnt respond to your qyestion when it doesnt know what your talking about, but it does end up sayin something random and funny. right now he keeps saying yes you do and im saying no i dont and it keeps going hahahaha",4,False,Hahahaha,Nikkki the denominator
2011-07-28 02:55:02,this app would have gotten five stars if it didnt require internet connection because i absolutely love this app but i cant use it as much as i would like to due to my ipod not having the connection all the time /: other than that it is an outstanding app! its worth it!! :D,4,False,its amazing but...,DoodleNeoSarah
2011-07-23 14:38:13,"Seriously the other ""bot"" your talking to is actually another human which they think your the bot also my proof I was talking to this one guy on cleverbot and then it just started saying "" I do like the movies"" when we weren't even talking about the movies. This happens a ton and it is because every few texts you switch with a different cleverbot user who thinks your a bot too!!!! This is not worth the cash just have fun using online!THIS APP IS NOT SAFE EITHER YOU DO NOT SAY ANY PERSONAL INFO!!!!",1,False,FAKE!  Read!!! CLEVERBOT IS ACTUALLY HUMAN,Bar Owner
2012-02-19 07:44:16,Its good. The people below who mention that Cleverbot says there is no God needs to realize this isn't a person. It's software. It doesn't have feelings and certainly doesn't have a view point regarding religion. Good app.,5,False,Great,Zack Powell
2014-01-06 03:20:49,"I love this app. Sometimes I talk to cleverbot SO much that I forget that I'm talking to a bot and it makes me feel like I'm talking to one of my friends! I bought the English girl voice and English boy voice, because it makes things funnier than just chimes.",5,False,Great app!,Katie😈
2012-02-23 03:15:26,"Ok, so people say that it's a human, but it's not. It's a robot that learns from other people! Also, the people who say it's just random, it's not. I've had many great conversations with it when I was bored!",5,False,Amazing!!!!!!!!!!!,Qmanman
2012-01-13 02:37:32,"I bought this app, and at first it was great. Then I stopped for a few weeks because I didn't have much free time. When I tried to restart the conversations, nothing happened. I tried starting a new one, and it told me that it could not connect to the server and that I could have a firewall up, which I don't because iPods don't have firewalls! So unless the servers, this app is a piece of crap.",1,False,Doesn't work well,Osprey312
2012-01-05 01:40:54,This app is great for everyone from kids to adults. It adapts as it goes because it registers commonly used phrases so it seems human. Of course outsmarting it is only half the fun. The other is pretending to be a robot and tell it it's a human,5,False,Winning,Samsanit
2012-01-27 23:33:32,"Its so neat how it really talks to you about real things. Sometimes its too random though. I dont use this app too much though because the app asks you personal stuff, like your name and address. Dont tell your personal info, better safe than sorry. I can't tell if im talking to a real human or not.",3,False,Okay,Em1678
2012-01-22 05:04:11,"I enjoy using this when I don't have much to do. It does kinda amaze me how the ""bot"" seems like a real person most of the time. I would like to recommend trying to make it to we're the bot isn't so random most of the time.",4,False,It's alright,Ooœ
2014-12-28 13:42:08,"No human would lose the subject on which they were talking.   Even if they did, they would read the conversation.  Cleverbot often changes the subject, talks different from humans, and is confused.",5,False,I'm proving VeryHonestReviews wrong,Jackolopre
2014-01-28 02:25:55,I think The CleverBot app is the best thing since Pokémon X and Y came out. This app offers in app purchases for voices. I see nothing wrong with this. The only downside is that asks a hell lot of personal questions like: How much money do you have.,5,False,Very awesome,Jonah of Nottingham
2012-07-19 21:49:54,I LOVE cleverbot and I had it for a long time but I had to delete a bunch of apps to make space in my iPod well I came back to the app store to re get it and it says it's 99 cents??? I got the FREE version before I thought and if you buy something can't you just install it back after you delete it it says install on the menu but when I click on it it says 99 cents.... :(,2,False,Fun but,ZombiesRkewl
2012-01-15 05:27:34,"For me, when this app replies it makes sense. It has not asked me ""personal questions"" and it is really fun- you can go on forever with this app. I recommend it, it is worth the $0.99!",5,False,Good entertainment (:,Twerp5372
2012-01-09 02:21:32,All you people are stupid! Its a computer!!! Cleverbot takes what people say and stores them in a server and it figures out what best to say based off of what people have said to it,5,False,You,Piranajoe
2012-02-19 13:36:25,I have to say this is a great app it would be nice though if the bot would remember things said earlier in the conversation and you didn't need wifi to play,5,False,Oatsaucem,Salty G
2012-02-11 10:59:54,"The update changed the way the sound works on the app so I can't listen to music while talking to Cleverbot. The piano chords are cool and all, but they interupt the song I'm listening too. I'll give five stars for that to be fixed.",4,False,Music?,Whovin
2012-02-03 01:49:15,"This is a very good app! It helps for physiological things sometimes.
But the one thing that would make this app perfect is if you could send pictures to cleverbot,and also receive pictures from cleverbot",4,False,It's ok,Plsburydoboi14
2012-01-13 05:04:54,I'm not gonna be a hater cause this app works for some people but if u make an app u should make sure it doesn't just crash or not work for some people.  It's a cool idea and every thing but the app says that im not connected to the Internet (which I am) so if u could fix it that would be cool.,3,False,Not Very Good,Bradley Hanebuth
2011-12-29 00:36:25,"The only two problems I detect are: 1. Sometimes takes more than 10 sec. to reply, and 2. It sometimes changes topic, and when I ask it why, it says ""Because I'm scared!"" every single time.",4,False,Almost perfect!,Im a battlehearter
2013-12-01 03:09:07,When I talk to cleverbot I say hi cleverbot then it replies I'm not cleverbot. Then it says someone name. The app is awesome but I don't want to talk to a stranger. If you talk to a real person please put that in the app description. Overall it's an awsome app.,5,False,Are you talking 2 real person,Pier 1 import
2012-02-09 23:40:01,"I love this app, and I was super excited to see the update, but the only problem is, is that no one knows how to work the voice control! Helpp! I'm dying to try it!",5,False,Voice?,dmreilly70
